date,senator,ticker,amount,direction,returns_after_1d,returns_before_1d,returns_after_5d,returns_before_5d,returns_after_15d,returns_before_15d,returns_after_30d,returns_before_30d,adtv_before_1d,adtv_after_1d,adtv_before_5d,adtv_after_5d,adtv_before_15d,adtv_after_15d,adtv_before_30d,adtv_after_30d,daily_adtv
2019-09-25,David Perdue,GPK,-32500.5,-1.0,0.010683605686384379,0.0014265177774006599,0.022792069471588627,-0.020237153169600508,0.036324795554609546,0.03332261581195084,0.14672374241675645,0.06852295442378997,26798000.0,2846200.0,9971660.0,1665520.0,2843016.533333333,2105633.3333333335,2676638.433333333,2259720.0,5450400.0
2019-09-25,David Perdue,SU,-32500.5,-1.0,-0.0012638100835475896,-0.006903157049155451,-0.05276483528413989,-0.00783681897798949,-0.05529223175483711,0.09062713625672614,-0.014850010819449144,0.11596782732241118,1597200.0,260700.0,306340.0,1191814.2,2882317.6,3327093.466666667,3751084.2,2635326.7333333334,1717900.0
2019-09-25,Jerry Moran,0QZI.IL,16001.0,1.0,-0.01536785410064534,0.008146323349989881,-0.04265932632694136,-0.030067001374127544,0.036762174036837125,-0.026698524156106074,0.055972644123566395,-0.03945012204486775,1843800.0,1739200.0,1989460.0,2364080.0,4715692.733333333,7481593.333333333,3197881.8333333335,4857735.733333333,516958.0
2019-09-25,Jerry Moran,AAPL,-16001.0,-1.0,-0.005157462332907259,0.015389384691056884,-0.009365042684271407,-0.007810770237816289,0.06035386374952911,0.05659928636598832,0.1638239324213131,0.05771143398176437,218400.0,237500.0,1489741.4,1232040.0,6898025.466666667,1693580.0,3981684.8666666667,1675179.0666666667,87613600.0
2019-09-25,Jerry Moran,AMZN,8000.5,1.0,-0.01611124135996367,0.015342109540061655,-0.031159312678386897,-0.02703228452982498,0.005146119222254164,-0.017932734112320103,0.015517484923323721,-0.030701585271656562,233900.0,7057600.0,2465390.8,2624000.0,2112271.466666667,2191060.0,5121476.3,3528130.0,69864000.0
2019-09-25,Jerry Moran,BAC,-8000.5,-1.0,-0.004102542492993466,0.01071184957014637,-0.048205210505407714,-0.025000049171109873,0.031452850684263955,0.07103630680375073,0.1210259001105991,0.0621495231058129,11766400.0,850100.0,1020960.0,605500.0,1728533.3333333333,841922.0,4192094.2,1575907.6666666667,45807700.0
2019-09-25,Jerry Moran,BRK-B,8000.5,1.0,-0.005814265101717564,0.008284916494352146,-0.024073780655146204,-0.013228987040664442,0.00567004311335606,0.02927938126248808,0.06674354595603971,0.04693632099984901,12022800.0,545900.0,1803300.0,360960.0,841922.0,2495853.3333333335,5180930.0,1858197.1333333333,3291900.0
2019-09-25,Jerry Moran,COST,-16001.0,-1.0,-0.0008666268745786132,0.00208400760795846,-0.011784855288323515,-0.013404800997439459,0.035596597834206545,-0.02569911608766351,0.04753791940035201,0.04665240635118839,881900.0,3512000.0,837960.0,1644000.0,1394582.6666666667,3597442.8,1955317.1333333333,3093842.2,1827800.0
2019-09-25,Jerry Moran,CVS,-8000.5,-1.0,-0.015976962691936603,-0.005402931391450205,-0.01741494938900401,-0.010591423944744882,0.04505534881270945,0.015082526658498407,0.14182561650948222,0.04578097919252766,454900.0,3762500.0,6583920.0,2467660.0,5317413.333333333,2590241.6,1294951.8,2173750.7333333334,5207200.0
2019-09-25,Jerry Moran,DIS,-16001.0,-1.0,-0.013674802713266154,0.008486799613535156,-0.029679121969240718,-0.027120083069972045,-0.0167554485186302,-0.03481041260533546,-0.013674802713266154,-0.028611067664485956,296500.0,1183200.0,2162684.8,1990380.0,3674589.466666667,1712231.3333333333,3530624.6666666665,3589245.6666666665,6523000.0
2019-09-25,Jerry Moran,GILD,16001.0,1.0,-0.01401870751272638,-0.005575921448829013,-0.040186986230130395,-0.02312852782814967,0.017912772354887974,0.02417644782664774,0.01884745163032897,0.007770556991948396,574300.0,2830700.0,983323.4,3055620.0,1354391.5333333334,8090446.666666667,3578677.3,6108446.666666667,4914500.0
2019-09-25,Jerry Moran,GIS,-16001.0,-1.0,0.015137516127081696,-0.00018461657056945135,-0.023260183526551237,-0.006601843991953404,-0.019184649210228222,-0.0025777648850779933,-0.02253761521582842,-0.0038616700888406408,4914500.0,45500.0,2509603.8,3359120.0,1385560.0,9688266.666666666,3306473.066666667,6062093.333333333,2830700.0
2019-09-25,Jerry Moran,INTC,16001.0,1.0,-0.001960020758475234,0.024086686690391268,-0.03194815938138451,-0.013915817786569806,0.028028373552666075,0.04292725142160925,0.13518253881198206,0.08923975254203831,17286800.0,983000.0,621140.0,1433031.2,2195993.3333333335,2961142.6666666665,5721543.333333333,3002167.8,19486700.0
2019-09-25,Jerry Moran,JNJ,16001.0,1.0,-0.01633723731646919,-0.004256727166692897,0.007710443095464425,0.00444755778264283,0.03191086001383381,0.01652955036392134,-0.00022900289004090801,-0.010856080404602508,272000.0,5018700.0,3892140.6,4225558.2,3579463.933333333,3861852.7333333334,1528856.1333333333,2789608.966666667,4522900.0
2019-09-25,Jerry Moran,JNK,-65001.0,-1.0,-0.0008266424426840446,-0.0006420597152191343,-0.009519419002795515,-0.002106945242444591,-0.0007583025490104367,0.006189631546472674,0.0018510651708725234,0.01595981655811607,4522900.0,9389400.0,3828780.6,4126618.2,3586236.2,4210499.4,1516689.4666666666,2725432.3,5018700.0
2019-09-25,Jerry Moran,KO,16001.0,1.0,0.0040612836062956514,-0.002393839655035368,-0.020121821817753682,-0.001106268644473718,-0.012553043246336437,-0.021587613466836464,-0.025290849610749788,0.019926115026356328,2574900.0,8881300.0,3607940.0,2241240.0,3924460.2,1240365.2,2102904.2333333334,1857959.2666666666,10248400.0
2019-09-25,Jerry Moran,MPC,16001.0,1.0,0.011471242925578773,0.08417456136945756,-0.015793876582528177,0.1188620027612739,0.042227755398285494,0.18732731331148722,0.06866171007101429,0.29001620703037934,3923500.0,4117200.0,1114401.4,3084807.2,4300288.733333333,5788615.733333333,1857959.2666666666,5234244.866666666,16650300.0
2019-09-25,Jerry Moran,MSFT,-8000.5,-1.0,0.0012916885487199714,0.014412301523505144,-0.03379728465728815,0.006063736624851046,0.007534792321042261,0.012569617878115835,0.033725696821833795,0.008831281080309727,0.0,368300.0,4956680.0,2226120.0,2892982.066666667,5658140.0,2391939.2666666666,14140004.166666666,21382000.0
2019-09-25,Jerry Moran,OXY,16001.0,1.0,0.0004412868658016933,-0.003079035560918486,-0.05272452528574667,0.01591213751567966,-0.11008163714465558,0.05855116485309675,-0.12618583119315063,0.030645025285458205,657200.0,3973800.0,1878360.0,2596740.0,21902734.333333332,2158206.6666666665,5840591.533333333,3344529.5,4324500.0
2019-09-25,Jerry Moran,TXN,16001.0,1.0,0.0028963921653542,0.01534048743137717,-0.007045660483730121,-0.012141403872018453,0.013777875501606696,0.025282963367000644,-0.05067066461167946,0.035673711176145595,422300.0,563000.0,30366284.6,2807406.4,2160406.6666666665,2504148.8,2307720.066666667,2081217.7333333334,3293400.0
2019-09-25,Jerry Moran,USB,-8000.5,-1.0,-0.0030499350365406075,0.0074101448472236875,-0.04408492533909669,-0.0030404879242638128,-0.013534838616539813,0.06252396709463803,0.06220791724289909,0.05508233017831343,1124900.0,7797300.0,1737220.0,2156100.0,13171141.533333333,1658286.6666666667,2665427.7,1925970.0,3826000.0
2019-09-25,Jerry Moran,VZ,-16001.0,-1.0,0.002820792990233967,-0.003966322234846054,-0.022564949775891074,0.005673153421027699,0.010740762040193141,0.03592281542066833,0.008058250904452224,0.06918578246074936,13863900.0,1604600.0,533160.0,813780.0,2260680.0,2930027.8,7571745.166666667,3364008.5,8088100.0
2019-09-25,Jerry Moran,WFC,-16001.0,-1.0,-0.007917144880861371,0.012538333181572714,-0.016037123183070268,0.006744247529660186,0.0066990673611586615,0.0593547377447301,0.09216391668823642,0.07180157524457909,34700.0,615800.0,3084143.4,1822040.0,1901613.3333333333,3693629.2,3011974.4,3604580.6666666665,21313100.0
2019-09-25,Jerry Moran,XOM,-16001.0,-1.0,-0.005325864997330676,0.0029518778523678346,-0.05886477238721366,-0.020186642075381234,-0.04372829753151519,0.02973009144446781,0.0019616627614080784,0.012200492377667738,3254400.0,2318609.0,6237880.0,1376541.8,3258507.8,1578169.2666666666,2036780.0,4147536.3,8035200.0
2019-09-26,David Perdue,FDX,8000.5,1.0,-0.0013776803274178073,-0.012785602677537478,-0.023766868358016113,-0.04781890855849036,0.038164676304211165,-0.11341840892697963,0.12923628590545322,-0.06012947757935383,0.0,2936900.0,6678880.0,666258.0,2780033.3333333335,1207332.6666666667,3031626.8,1470681.8333333333,2033200.0
2019-09-30,David Perdue,BK,8000.5,1.0,-0.03273626674052732,0.015270712315053059,-0.06569337753006022,-0.033354687545026684,0.010174878575654578,-0.005936607992388154,0.09247602770251806,0.06803681865505773,445200.0,352000.0,884607.8,3438280.0,4651793.333333333,1841040.0,4463250.0,2135536.6666666665,5694300.0
2019-09-30,David Perdue,BKNG,-8000.5,-1.0,0.007856790156681281,0.009443261472325881,-0.005630155717905039,-0.023290398329257722,0.030382946289077895,-0.01487765615576997,-0.03391914007091246,0.02102812333340376,352000.0,362500.0,1349358.4,3358820.0,4616212.733333333,1905686.6666666667,4135596.6666666665,2221578.8,226500.0
2019-09-30,David Perdue,BOIVF,8000.5,1.0,-0.03597136978860005,0.007246443884473486,-0.06474830633539574,0.0,0.019184481417275467,-0.027971988411198967,0.07194255578787212,-0.01650938564722726,127700.0,1722700.0,1369140.0,1984400.0,4444471.733333333,2302306.6666666665,4136343.3333333335,1877055.4666666666,53500.0
2019-09-30,David Perdue,COP,8000.5,1.0,-0.03211648086081598,-0.015889635439615968,-0.0417690319143833,-0.0531740078278059,-0.010472728129961917,0.03656515571122143,0.041691352468724796,0.10705265146692566,1425200.0,1141900.0,5196900.0,1774760.0,1053712.0,3468037.6,1877055.4666666666,3119687.2,5923700.0
2019-09-30,David Perdue,DIS,-32500.5,-1.0,-0.005908584448619525,0.0027701712096621645,0.004450412988595165,-0.016155754092787133,-0.0004604595079432672,-0.061298014632721776,0.04926326478729082,-0.03609460865295455,293000.0,983000.0,1502670.4,1566600.0,4005584.2666666666,1547844.0,2710652.6666666665,3267618.6666666665,5532500.0
2019-09-30,David Perdue,EAF,-8000.5,-1.0,-0.0054686705594158,0.0007818053744821363,-0.04765618500315838,-0.02290079553491242,-0.0953124470396105,-0.033232799394800505,0.0335936031552837,0.1320236761024356,115000.0,6149200.0,1037532.0,10272020.0,2118635.533333333,4976986.666666667,2935332.1333333333,3588769.7333333334,1125400.0
2019-09-30,David Perdue,FOX,8000.5,1.0,-0.011414170787352296,0.0019060205852061696,-0.033291118366592265,-0.0198880158819823,0.017438114312185116,-0.07208006758816343,0.08497128606371707,-0.03778469672306972,909700.0,3152800.0,2097680.0,877605.0,3355386.1333333333,1660652.8666666667,3614770.0,3731463.1,700200.0
2019-09-30,David Perdue,KO,-8000.5,-1.0,0.00385746046671831,0.002394064996176004,-0.010470463365252702,0.00554137334711724,-0.0038576265432872514,0.0058334749738886416,-0.04775905412086623,0.007866836727861815,1892100.0,6117000.0,2945760.0,1842940.0,3775378.7333333334,1086987.9333333333,1721577.4333333333,1825750.6333333333,9808700.0
2019-09-30,David Perdue,MSFT,-8000.5,-1.0,-0.014097740023830019,0.009439032454047203,-0.013738605288198369,-0.0007902098361585175,-0.004315731232008679,0.010980639052735386,0.050923874972658156,0.02130336932497201,0.0,361000.0,3438730.0,910920.0,2338912.8,4213306.666666667,2345957.3,9408564.833333334,17280900.0
2019-09-30,David Perdue,MSM,-8000.5,-1.0,-0.03419288284622857,0.016395932657299328,-0.05790710782098096,0.0451009474341737,-0.01957798205730743,0.030255835003219378,0.05516858579801287,0.06084555119300106,17280900.0,508100.0,3537864.8,7123340.0,2538923.8666666667,4247713.333333333,2319817.3,9509058.166666666,361000.0
2019-09-30,David Perdue,NWSA,-8000.5,-1.0,-0.002873443905090478,0.004328860415721669,-0.015086215657318491,-0.006424058235485974,-0.019396490398770228,-0.024526970547426474,-0.05531609988043107,0.018717093197979207,572600.0,2538100.0,38495153.0,1627783.2,3144665.3333333335,3002321.066666667,4030136.3333333335,2219562.2,1881200.0
2019-09-30,David Perdue,ORCL,-8000.5,-1.0,-0.0223514682630217,0.01737820601502471,-0.004179686805363958,0.018696693736880432,0.006285458950193723,0.008984355942114775,0.030014366136326576,0.026870935820493713,250000.0,359700.0,1627783.2,2794320.0,14770403.0,1983390.0,4536304.133333334,2558114.7,17445100.0
2019-09-30,David Perdue,PEP,-8000.5,-1.0,0.001969236208019698,0.01106184323708681,0.009044557192085412,0.012256439789579687,-0.007148231483066758,0.005131960961379356,-0.034354617737825444,0.04771887822160936,1318500.0,227400.0,1168710.0,5149738.2,2912847.7333333334,3235239.4,8823744.833333334,2210689.7,3705200.0
2019-09-30,David Perdue,PG,-32500.5,-1.0,-0.004261011606778942,-0.0015253269093877808,-0.012381463584164143,0.00941387367726998,-0.03649555281814121,0.018089557218653907,-0.034472800206470144,0.04363166825418263,216500.0,2892500.0,1154560.0,2931680.0,3187186.6666666665,2242280.0,8419582.033333333,2880720.0,5206900.0
2019-09-30,David Perdue,STT,-8000.5,-1.0,-0.039195808514059904,-0.0015180323787893357,-0.04916386294256658,-0.007987757616406133,0.10491627836481965,0.10572631985602099,0.23314724242601326,0.18942648306965282,1642300.0,2010200.0,1337096.4,1242464.0,2637433.933333333,3846226.4,2760105.8666666667,2947836.533333333,1952500.0
2019-09-30,David Perdue,SYK,-8000.5,-1.0,-0.01655093290337417,0.012592796831944364,-0.015534098368144567,-0.015300257280475571,-0.005686425094200254,-0.001652895898585749,-0.08266292624130311,-0.0008248885887842672,4189900.0,1854400.0,1475160.0,8261015.2,4723612.133333334,3624045.066666667,2690772.6,2926492.533333333,1338800.0
2019-09-30,David Perdue,SYY,-8000.5,-1.0,-0.0005036395336458499,0.006719754827392954,-0.00995079450701919,0.008894795387215382,0.005744107283271793,0.035067198492209295,0.014477288361811835,0.0882676298236722,1338800.0,0.0,1242464.0,8401115.2,4708438.8,4070885.066666667,2696961.6,2898552.533333333,1854400.0
2019-09-30,David Perdue,UHAL,-8000.5,-1.0,-0.01963901961102421,-0.0072792422768774845,-0.03584242013199579,0.011777036810020958,0.025228108092708146,0.08431800556274816,-0.009383602649729927,0.11803685335040415,337900.0,875100.0,2253790.0,2593560.0,7547680.0,2974066.6666666665,3007633.2,2026726.6666666667,361000.0
2019-09-30,David Perdue,USB,-8000.5,-1.0,-0.028189244611726783,-0.0016235233667390991,-0.02547876881098443,0.0014626420621646208,0.015359450013228138,0.015506113004726485,0.05963160046694349,0.06659228559061536,1220000.0,16464000.0,2006440.0,3698380.0,9175415.6,2104940.0,2933742.533333333,2300663.3333333335,4403900.0
2019-09-30,David Perdue,XOM,8000.5,1.0,-0.023509782196867834,-0.012170833655990143,-0.03668064570310381,-0.02107267919413436,-0.026483746092102467,-0.012308711489271817,0.008189579441430617,0.03382147896504173,2494200.0,1744378.0,5204600.0,1066755.6,3327360.4,1631565.2666666666,2432140.0,6385300.966666667,9768900.0
2019-09-30,James M. Inhofe,UNH,-32500.5,-1.0,-0.0005063086700217712,0.009569870003375724,0.018037874874870408,-0.05004997478283535,0.1223998543391247,-0.0534731108624481,0.16919721964471535,-0.11129926641997345,1196800.0,3296600.0,2035465.2,3289580.0,8032418.933333334,2741526.6666666665,2933503.2,2747436.6666666665,5286300.0
2019-09-30,James M. Inhofe,XBI,-32500.5,-1.0,-0.02098351946492638,-0.0026161031025992987,0.004983513035105469,-0.06682181477535887,0.05036056727496452,-0.038669109651428446,0.09757403863377956,-0.075275651091953,10798300.0,3900900.0,3393445.0,5545700.0,2749540.4,3192791.8,2155113.3333333335,7246370.966666667,7451200.0
2019-10-01,David Perdue,ENTG,-8000.5,-1.0,-0.013651762678996482,-0.003824869852380952,-0.02815696335841833,-0.005093469971642062,0.024744043492052503,0.047597876712496046,0.025116756908970084,0.09558302467872393,2619200.0,263200.0,10286560.0,3240200.0,1877671.3333333333,2592153.3333333335,3429071.566666667,4342013.466666667,957900.0
2019-10-01,Pat Roberts,AMZN,-8000.5,-1.0,-0.01291737598591125,-0.00014978297291068365,-0.017365295572054462,-0.003422081048273573,0.017330657466410715,-0.04663420711287325,0.02440008383476533,-0.04430873010565173,126700.0,11572800.0,3300104.0,3501880.0,2236009.4,2903333.3333333335,6596217.633333334,2613016.6666666665,61690000.0
2019-10-01,Pat Roberts,KTB,8000.5,1.0,-0.01811394861843474,-0.009116522853586329,-0.0037377555680127017,0.010459185167399632,0.154111720980334,0.002594611865821106,0.03709017437729889,0.10961185134110663,3171800.0,85600.0,2755360.0,151300.0,5509119.866666666,735014.7333333333,2213961.566666667,2119987.3666666667,615600.0
2019-10-01,Pat Roberts,NFLX,8000.5,1.0,-0.005749639699433873,0.007323785557278306,0.0042288549047460045,0.0588789443811466,-0.010720321517950215,-0.06392584564181125,0.08320359192297322,-0.1286444426995933,6727600.0,288500.0,7348200.0,1996360.0,2983707.6666666665,4918853.333333333,3586688.1666666665,15637170.5,8650300.0
2019-10-01,Pat Roberts,NVDA,8000.5,1.0,-0.0055175749243003835,-0.00040173366577678227,0.018562971556115304,0.00852037413382134,0.12419528709666583,-0.050114468751867314,0.20465506480944406,0.019863472822988504,384300.0,3113200.0,1714300.0,2459780.0,4309406.666666667,2191302.0,4486325.333333333,2578887.6666666665,366008000.0
2019-10-02,David Perdue,IP,8000.5,1.0,-0.0035478686050903763,-0.01645065604667828,-0.0038012363639743363,-0.045937920281276856,0.09959447413492195,-0.05688317470053106,0.16193590247324496,0.020429512880777878,899300.0,1837100.0,738067.8,1394780.0,2447893.0,3470495.6,4867960.0,3939926.8666666667,3406867.0
2019-10-03,Pat Roberts,AAPL,32500.5,1.0,0.02803180954352147,0.008494641886243048,0.04197968862339896,0.004229321416928222,0.1030702667823784,-0.01017518899076797,0.19295621693275056,0.03846887056104764,211050.0,310500.0,1235883.0,1307829.0,7330820.733333333,1624769.6666666667,3865525.1,1724315.0333333334,114426000.0
2019-10-08,Dan Sullivan,RPM,-32500.5,-1.0,0.008290585735878597,-0.024555282166354053,0.035922162173161354,-0.012356696690521973,0.10653941268075928,-0.012356696690521973,0.1209357987998243,-0.005546253867760642,1695300.0,12926200.0,633180.0,3724891.8,4259338.066666666,2925318.8,2083159.0,3285309.4,586400.0
2019-10-10,David Perdue,PBA,-8000.5,-1.0,0.006195466793628146,0.0028241682598240114,0.010420082924166296,-0.0036477100352770853,-0.005607738844209953,-0.04235247523024521,0.01616927917055544,-0.008531460022942805,1069500.0,230500.0,3010120.0,949140.0,21816987.533333335,2030198.6666666667,3520362.0,1630356.0,1433300.0
2019-10-11,David Perdue,CTSH,-32500.5,-1.0,-0.003794571380778322,0.013545285072824376,0.0004949322190701544,0.0016526829871448268,0.010229168160202695,-0.019255508834464585,0.04586756517790991,-0.012544732789842805,1773600.0,4555600.0,1409520.0,3284683.4,4647152.666666667,3532124.066666667,1364590.7666666666,2656420.4,2587100.0
2019-10-11,David Perdue,DVN,-175000.5,-1.0,-0.014581215989010188,0.020643469241358625,-0.06867376991088103,-0.059291989492250785,-0.004233646105640143,-0.18575242978417494,0.0710252556982689,-0.05337581615667997,0.0,1538800.0,1338440.0,2514680.0,3063033.0,7995260.0,4575250.566666666,5085610.0,8706400.0
2019-10-11,David Perdue,FDX,-175000.5,-1.0,0.008519871514943267,0.029569933090444867,0.03002587658625977,0.017762391887791384,0.07544331261904502,-0.02177728391824041,0.07564958112470999,-0.07197351697323595,0.0,2708300.0,13110780.0,653129.2,2332320.0,1285349.7333333334,5025331.8,1724011.9,3947900.0
2019-10-11,David Perdue,LGF-B,-75000.5,-1.0,-0.0557413584298162,0.021640152600929552,-0.11259756954459765,0.033410132679385196,-0.1716834328702077,0.011274000311153776,-0.030100384584838547,0.005605402500807655,660000.0,25900.0,2476320.0,1214095.6,4145993.466666667,2036685.2,4645059.3,2467402.6,821700.0
2019-10-11,David Perdue,MOS,-32500.5,-1.0,-0.03185352486911752,0.07135502378257996,-0.05646727554888653,0.06859237994256939,-0.0028956458355722248,0.0014501765770364994,-0.1235523927208122,0.13108184048229132,7714800.0,8368500.0,787640.0,2974920.0,3307971.933333333,5064701.733333333,2146645.933333333,5477768.2,4795400.0
2019-10-11,David Perdue,RF,-175000.5,-1.0,-0.0025922857596638593,0.02117803495547954,0.02203516353476287,0.0025990231704176026,0.0725858570456277,-0.03320804197111127,0.0803628689725393,0.07791463066806092,562300.0,827300.0,1179673.8,1135560.0,1139786.6666666667,2901166.6666666665,2560080.1333333333,2639839.7,9809600.0
2019-10-11,David Perdue,SPY,782501.0,1.0,-0.0011137624465417106,0.010366960861860175,0.005703973229388204,0.006557094706814759,0.033279056170872234,-0.006705061815017177,0.04954731144397062,0.017322559621272715,213000.0,706100.0,1010760.0,669926.0,2893700.8666666667,961867.3333333334,2945899.7,2535957.033333333,98720400.0
2019-10-11,David Perdue,XOM,-32500.5,-1.0,0.0028990799489143626,0.010696284453534988,-0.01986110497385485,0.00014532415744561433,0.008987845929550042,-0.04300740532796277,0.01778195447056219,0.008037619597070833,5315400.0,2983919.0,9794520.0,2899843.8,3310816.6,2215484.933333333,2427373.3333333335,4879670.8,10101900.0
2019-10-15,David Perdue,NWSA,8000.5,1.0,0.01788376591210561,-0.008130135338702993,0.03129674093363777,0.03469539115470033,0.02459002754169215,-0.03661164993683108,-0.028315862302531802,-0.0026535941155196863,674800.0,1870400.0,133657244.0,1566350.0,2760446.6666666665,2492763.3333333335,3358497.6,2280683.3333333335,3989700.0
2019-10-15,Pat Roberts,AAPL,-32500.5,-1.0,-0.004037160628409309,-0.002331730136256871,0.019717776186272795,0.04866312453998267,0.09268223165782952,0.08103637475746828,0.12648091008778417,0.14399605529410664,186300.0,375300.0,1134869.8,1280834.4,3515686.1333333333,1602578.1333333333,2522739.7,1473289.6,87360000.0
2019-10-15,Shelley Moore Capito,MSFT,-8000.5,-1.0,-0.008193363282837929,0.014474843554500572,-0.03673066700262806,0.04348761593125272,0.020414524044424898,0.0304989397190929,0.07754000153176621,0.04064982753914781,0.0,410900.0,2207960.0,677500.0,2571368.1333333333,2807226.6666666665,2140968.1333333333,24604650.666666668,19695700.0
2019-10-16,David Perdue,NWSA,8000.5,1.0,0.0007320894937796751,0.01788376591210561,0.013909256556720484,0.04434248012315023,-0.008052688548180753,-0.027065588679828334,-0.04319172674517391,-0.009667051064105925,572600.0,2974200.0,86606348.0,1691647.8,3652288.0,2437869.2666666666,3363097.7666666666,2153831.3,3234000.0
2019-10-17,David Perdue,TRGP,-8000.5,-1.0,0.010005229348415412,0.0012839548491601072,0.045151513190909265,0.0069748428111466865,0.04519192230825042,-0.019864506025737083,-0.04116361004611524,0.05981488622520459,1247400.0,787200.0,2191020.0,2228600.0,2520938.1333333333,7763313.266666667,3230896.1,5263622.133333334,1647700.0
2019-10-17,Pat Roberts,KTB,-8000.5,-1.0,-0.005718723184262919,0.003390692513095539,0.02261507670174079,0.11798898403464064,-0.08994013270010648,0.12157420825733589,-0.06810498591428504,0.10422141812568952,2534400.0,98500.0,3762240.0,174340.0,3673920.3333333335,644905.8,3192182.566666667,1529269.5666666667,461300.0
2019-10-18,David Perdue,ENTG,-8000.5,-1.0,0.006158869719026683,0.006405057179806661,-0.0149866470527652,0.028288177386554425,-0.018125666826467435,0.052278860704907615,-0.03724930087834888,0.09979657116362772,5128900.0,163400.0,16765460.0,3236840.0,2292021.0,2693553.3333333335,4630357.7,4733717.233333333,972300.0
2019-10-21,John Hoeven,IBM,75000.5,1.0,0.010408804535148253,-0.011261061931671756,0.025569547119562497,-0.06660112741095603,0.033866697240977794,-0.08829600246019809,0.008300554143917838,-0.07026656889249172,23700.0,205.0,980980.0,617621.0,1630220.0,6676913.333333333,4977616.0,4970953.566666666,6596181.0
2019-10-23,David Perdue,DOW,-32500.5,-1.0,0.04742752654319715,0.008757028365738773,0.08045736470195952,0.0023344829049287696,0.13614226958815956,0.05119063727770179,0.11509240724361058,0.007465547632554248,2382900.0,622200.0,1565590.0,707905.0,4723061.6,2049108.3333333333,6097335.666666667,3322040.8333333335,4152000.0
2019-10-23,David Perdue,NFLX,-32500.5,-1.0,0.0008479042859272923,0.017173446812172477,0.07439091683799304,-0.05243122058693572,0.043646539674147,0.012088162702425409,0.11645223436897956,-0.05897249331491716,8912400.0,809500.0,3576560.0,2802140.0,3027591.466666667,4038150.6666666665,3348533.8333333335,12361833.466666667,7133500.0
2019-10-23,David Perdue,PAA,8000.5,1.0,-0.00938976727339702,-0.007764028641014886,-0.031319551076040786,0.025133675019442858,-0.07121577056956929,-0.04674302792271867,-0.09462137449265806,-0.10587694577609141,7655800.0,1486500.0,2603860.0,3161820.0,20282277.0,1769573.3333333333,5208254.033333333,2698476.6,2501700.0
2019-10-23,David Perdue,RF,-32500.5,-1.0,-0.006142603738152785,0.003699299221456176,-0.0006142164017545193,0.04829370478834538,0.00798510636988059,0.07387868839583,0.03417984924618689,0.002463137606939947,16420600.0,435500.0,1176128.6,810880.0,919606.6666666666,2049680.0,2649893.2666666666,2025102.6666666667,7876300.0
2019-10-23,Pat Roberts,MSFT,8000.5,1.0,0.01967368955336979,0.006379633911739679,0.05370157470624792,-0.022576979411004672,0.07337538113047537,0.019235078127093796,0.09618319647171547,0.00822800583270733,0.0,590000.0,2819280.0,902720.0,2449181.0,3481760.0,2873050.433333333,12760240.5,29844600.0
2019-10-25,David Perdue,ALB,32500.5,1.0,0.0023589368644050257,-0.08437700653693625,0.01415310819284743,-0.05273364905361366,0.040100451838334994,-0.04116417114084825,0.017770097693856624,-0.08213038100206804,327800.0,164500.0,1092220.0,857394.0,7040480.0,15288564.666666666,3153937.7333333334,8999685.666666666,5988000.0
2019-10-28,David Perdue,AAPL,-40501.0,-1.0,-0.023127873367197682,0.010016946470470245,0.03392916406232649,0.03550800341346161,0.07569565231186082,0.0968465162397345,0.08125312917421534,0.13255995511429086,198150.0,339600.0,1075987.0,1497574.0,4867896.266666667,1573031.3333333333,3186413.9,1685359.0666666667,96572800.0
2019-10-28,David Perdue,ALB,8000.5,1.0,-0.01113909302765359,0.0023589368644050257,0.06212740357242197,-0.052052352172789806,0.052714309877910814,-0.029537007633502532,0.024474517008066465,-0.07408482830657204,507600.0,212100.0,1401200.0,870452.8,7874741.333333333,7338737.6,3425328.0,4735292.133333334,2780700.0
2019-10-28,David Perdue,PEP,-8000.5,-1.0,-0.003587920499466324,-0.0005122881367309873,-0.010324404235155016,0.003306106560532207,-0.018379025287385886,-0.012794593496989415,0.004792368800090818,0.012529589475428704,1898900.0,99000.0,721090.0,6755047.8,3149965.466666667,4783142.6,15576607.5,2992721.3,3212600.0
2019-10-29,David Perdue,ALB,8000.5,1.0,-0.005711567460588318,-0.01113909302765359,0.06885619790077291,-0.0562959118048888,0.0544186497563659,-0.01051805266170236,0.04188472022111345,-0.06980532737250777,306300.0,256100.0,2203000.0,794876.2,10904953.6,5441825.4,4003562.3333333335,3853026.033333333,2192200.0
2019-10-29,David Perdue,DIS,-8000.5,-1.0,0.0009268335567154118,-0.008044037287045946,0.015214772448709946,-0.022054308221232888,0.1459684540542292,0.007861728698509207,0.1398671348541325,-0.05010637681767438,487700.0,3003200.0,1806896.4,1821280.0,3555811.2,2395726.8666666667,3169861.3333333335,3253860.1,9305100.0
2019-10-31,David Perdue,ALB,8000.5,1.0,0.061738661437811704,-0.03079636910825778,0.17533769912654606,-0.12541387209549737,0.07227538708216086,-0.07210515549046137,0.10315247166248964,-0.11055813509961365,360900.0,204400.0,1882200.0,679603.4,11302430.666666666,7360887.8,4142971.066666667,4890080.566666666,2912300.0
